"Activity" "Subjects" "V4" "V5" "V6" "V7" "V8" "V9" "V44" "V45" "V46" "V47" "V48" "V49" "V84" "V85" "V86" "V87" "V88" "V89" "V124" "V125" "V126" "V127" "V128" "V129" "V164" "V165" "V166" "V167" "V168" "V169" "V202" "V203" "V215" "V216" "V228" "V229" "V241" "V242" "V254" "V255" "V269" "V270" "V271" "V272" "V273" "V274" "V348" "V349" "V350" "V351" "V352" "V353" "V427" "V428" "V429" "V430" "V431" "V432" "V504" "V505" "V517" "V518" "V530" "V531" "V543" "V544"
"LAYING" 23 -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.958334581527778 -0.975404082638889 -0.973448714861111 -0.947948758194444 -0.982794562916667 -0.976780462083333 -0.950194523055556 -0.983535469722222 -0.978234907083333 -0.986360446805556 -0.988611616666667 -0.984663476666667 -0.986648318055556 -0.987465930694444 -0.983583036388889 -0.981849400972222 -0.959195236388889 -0.983920132638889 -0.981940282777778 -0.959135323611111 -0.983745894583333 -0.985027850416667 -0.979427763472222 -0.994908984861111 -0.986379030972222 -0.980552755555556 -0.995313496666667 -0.957871990555555 -0.962635340694444 -0.957871990555555 -0.962635340694444 -0.986685651527778 -0.987796881388889 -0.957227585972222 -0.951060511805556 -0.981314831666667 -0.982674511944444 -0.952410957638889 -0.974304149166667 -0.972261283055556 -0.967492734027778 -0.982795750833333 -0.976494213055556 -0.987840852638889 -0.989995616944444 -0.985502011944444 -0.984693773888889 -0.989865994583333 -0.984168272361111 -0.982665212638889 -0.954997309583333 -0.98531784125 -0.983382319305556 -0.969602807916667 -0.98585132 -0.958465695416667 -0.962806348333333 -0.986540200694444 -0.983733857777778 -0.959025538194444 -0.964217814305556 -0.98158514125 -0.980413197638889
"LAYING" 24 -0.967984021111111 -0.983126461944444 -0.973566958888889 -0.9690830625 -0.983743215 -0.973608760416667 -0.960412164305556 -0.993454358055556 -0.979239668194444 -0.961454228888889 -0.993541224027778 -0.980281883888889 -0.98636543375 -0.982430495 -0.983087366805556 -0.987228251944444 -0.981028316944444 -0.982729830694444 -0.982651720138889 -0.960299550972222 -0.98170136125 -0.983610711805556 -0.962139334444444 -0.981930322222222 -0.979865720555556 -0.978091312777778 -0.992381595972222 -0.981103341111111 -0.980440474444444 -0.992928838472222 -0.969354834166667 -0.972781687361111 -0.969354834166667 -0.972781687361111 -0.983605927361111 -0.985499857777778 -0.957829934722222 -0.954137391666667 -0.978659102222222 -0.980959939166667 -0.965167081805556 -0.984571808472222 -0.973057781805556 -0.974397679583333 -0.98371179625 -0.975036028194444 -0.988140517777778 -0.984124532361111 -0.983185637916667 -0.984673354444444 -0.983755421805556 -0.982130039444444 -0.984713284166667 -0.95779294875 -0.983602745694445 -0.980890148055556 -0.967429010416667 -0.983511834166667 -0.971063024027778 -0.97076625875 -0.98328511625 -0.980633247916667 -0.961369084583333 -0.962669676111111 -0.980096981111111 -0.978338455138889
"LAYING" 25 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.912033638767123 -0.674405731849315 -0.694257379876712 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.832322144109589 -0.649420721027397 -0.617004308643836 -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.973145083424658 -0.942854959315068 -0.965703179863014 -0.889769639726027 -0.936630803287671 -0.91092799 -0.890885558767123 -0.94057052 -0.911316625342466 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.959560843287671 -0.973459724520548 -0.975196825616438 -0.649254767945205 -0.661237970684932 -0.649254767945205 -0.661237970684932 -0.961931605342466 -0.96455088 -0.856017369726027 -0.835520636164384 -0.96830952260274 -0.971440798630137 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.922846383424658 -0.777237517506849 -0.79562170039726 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.970199494520548 -0.949854875890411 -0.969150049863014 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.892477543424658 -0.945620177808219 -0.922066442876712 -0.651353241643836 -0.729012588630137 -0.963601212876712 -0.959533660547945 -0.850661340684931 -0.878780731780822 -0.970457947534247 -0.966963721232877
"LAYING" 26 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.971671041052632 -0.983251945394737 -0.984979116184211 -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.947793568289474 -0.988186777105263 -0.985080448026316 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.989800510789474 -0.986567043684211 -0.988183220263158 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.990652428157895 -0.979607417105263 -0.9685105775 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.993368223552632 -0.990248299210526 -0.994489442236842 -0.964355190394737 -0.968990059868421 -0.964355190394737 -0.968990059868421 -0.989101949473684 -0.990104935131579 -0.965676821973684 -0.960300208026316 -0.989917354473684 -0.991096956315789 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.973581740657895 -0.985623527631579 -0.984640614210526 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.987924911184211 -0.988121409210526 -0.988251216973684 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.990202101447368 -0.983816236973684 -0.973657637105263 -0.966576631710526 -0.967948516184211 -0.987901463289474 -0.986573304210526 -0.96613921868421 -0.971497204473684 -0.989628012236842 -0.989293996578947
"LAYING" 27 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.980230422837838 -0.98442216027027 -0.986818198648649 -0.971183862702703 -0.993701742972973 -0.989056311351351 -0.97252269554054 -0.993790746621622 -0.989350961081081 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.986424856621622 -0.983825990810811 -0.98876389472973 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.989161013783784 -0.984625962837838 -0.978025108513514 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.993994811351351 -0.993666843243243 -0.993829242702703 -0.978920176216216 -0.981625105675676 -0.978920176216216 -0.981625105675676 -0.988586771351351 -0.989476992837838 -0.971915732837838 -0.967662484594595 -0.993484313243243 -0.994154091351351 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.980021752027027 -0.984550678243243 -0.986211322297297 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.98442240027027 -0.986098329594595 -0.988609005135135 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.988496694864865 -0.987508641486487 -0.980949191351351 -0.980296339054054 -0.979890388918919 -0.988174859594595 -0.98658944972973 -0.971806236756757 -0.976682848243243 -0.993552299324324 -0.993263022702703
"LAYING" 28 -0.9688882955 -0.945386780375 -0.956450342875 -0.970851736125 -0.944973935375 -0.9572452795 -0.970599089375 -0.9697590285 -0.97912466575 -0.970909579 -0.9712891445 -0.979420880125 -0.9801647165 -0.97867953975 -0.973071655875 -0.981227428125 -0.97759524875 -0.973292913 -0.95516227975 -0.960057463625 -0.96237491175 -0.959390445875 -0.963534901625 -0.96374721 -0.9608029485 -0.98039978225 -0.981418916 -0.96444434775 -0.98364459275 -0.983804827375 -0.9545740295 -0.960246920625 -0.9545740295 -0.960246920625 -0.973312647875 -0.975623013 -0.928940913375 -0.9239616905 -0.96977327725 -0.973323686375 -0.967324863875 -0.94200397775 -0.956770904875 -0.97257040275 -0.957138768125 -0.959594226375 -0.98220590125 -0.981117467 -0.974530843125 -0.97783082675 -0.980906501375 -0.972944384625 -0.958092114 -0.957552988125 -0.966312024 -0.948031088375 -0.96503149075 -0.96438200175 -0.95756401875 -0.95707344725 -0.972336128625 -0.970198365875 -0.931675004125 -0.933130373875 -0.96931982125 -0.968399513125
"LAYING" 29 -0.984219555507246 -0.990240946666667 -0.987255149855072 -0.984721328550725 -0.989903759710145 -0.986632739855072 -0.972939889855073 -0.99424764884058 -0.98577817826087 -0.973021046811594 -0.994348827391304 -0.98617533173913 -0.99200598942029 -0.989513565652174 -0.993288313333333 -0.99183539173913 -0.987872265652174 -0.992179413333333 -0.994276591304348 -0.992750957826087 -0.97499461942029 -0.994430790724638 -0.992864221014493 -0.974225092608696 -0.99654254057971 -0.997081575652174 -0.995380794637681 -0.996563052463768 -0.997215008695652 -0.99536653 -0.981572147681159 -0.982262358405797 -0.981572147681159 -0.982262358405797 -0.994646916811594 -0.994815888550725 -0.977040093043478 -0.972952455797101 -0.997666071594203 -0.99789475942029 -0.983432309130435 -0.990680395362319 -0.986378776086957 -0.985877207971015 -0.991002185072464 -0.988228633913043 -0.99254347826087 -0.990468082753623 -0.993107759855072 -0.990548907971014 -0.990406465797101 -0.992404416086957 -0.994652185217391 -0.992240785652174 -0.976858964492754 -0.99431065826087 -0.994008379130435 -0.978946226376812 -0.981599783623188 -0.984331875217391 -0.994366667681159 -0.992555056666667 -0.976679046231884 -0.981617464637681 -0.99758523057971 -0.997361002608696
"LAYING" 30 -0.976362515428571 -0.954201823857143 -0.967044236428571 -0.980089753428571 -0.957777099 -0.968981958714286 -0.979563942714286 -0.988930714857143 -0.983274524857143 -0.980456861857143 -0.989008772142857 -0.983396154428571 -0.977463775571429 -0.971049778142857 -0.979517896142857 -0.980705768714286 -0.971427238142857 -0.980407922714286 -0.973662822428571 -0.966041673 -0.968889156142857 -0.976167937714286 -0.971662790142857 -0.972942985428571 -0.983775833714286 -0.980357062142857 -0.980768874571429 -0.985446757 -0.985140495142857 -0.984692408857143 -0.960167907285714 -0.966301481142857 -0.960167907285714 -0.966301481142857 -0.969642290285714 -0.974281443142857 -0.951264441 -0.949104278285714 -0.976177142571429 -0.979966778142857 -0.977045260571429 -0.9535584 -0.967188198571429 -0.973822693857143 -0.956739633571429 -0.968670479 -0.980350748142857 -0.972434196714286 -0.982281553142857 -0.974660852142857 -0.973012029428571 -0.979477703142857 -0.974488400714286 -0.965134152428571 -0.972199238 -0.972386106142857 -0.968360499428571 -0.966298791857143 -0.964051810714286 -0.960579986857143 -0.968087778 -0.965772969857143 -0.952644449285714 -0.954351112 -0.975481548714286 -0.975445182142857
"SITTING" 1 -0.977229008297872 -0.922618641914894 -0.93958629106383 -0.979514584468085 -0.919658954042553 -0.938834141702128 -0.968457145744681 -0.935517055957447 -0.949040933191489 -0.969340963829787 -0.93768045893617 -0.950070108510638 -0.986430711276596 -0.981371965319149 -0.987910804468085 -0.987729817234043 -0.980808891914894 -0.987453448297872 -0.977211283191489 -0.966473895319149 -0.941425920851064 -0.980958256595745 -0.971854425106383 -0.944074088510638 -0.99173159212766 -0.989518068510638 -0.987935806382979 -0.992965041276596 -0.991217640212766 -0.989708768085106 -0.927078418723404 -0.931385653829787 -0.927078418723404 -0.931385653829787 -0.984120024042553 -0.984524617234042 -0.934531840425532 -0.923507247021277 -0.988308728510638 -0.98872534787234 -0.976412313191489 -0.917275006382979 -0.934469558085106 -0.978895990425532 -0.943206732553192 -0.951707238510638 -0.987492994468085 -0.982513909574468 -0.988339184893617 -0.985119245957447 -0.982650483617021 -0.987215581702128 -0.977904227021277 -0.962345042553192 -0.94391784106383 -0.977683493191489 -0.973048428297872 -0.949309725957447 -0.928444801702128 -0.939136316808511 -0.981606177446808 -0.98261972212766 -0.932198374893617 -0.946413250212766 -0.987049617234043 -0.987988369361702
"SITTING" 2 -0.986822279565217 -0.950704499130435 -0.95982817173913 -0.988594493695652 -0.951537807173913 -0.958942750434783 -0.979988760869565 -0.956750273043478 -0.954415873043478 -0.981169301521739 -0.959359287173913 -0.955709075869565 -0.988055854130435 -0.977983955434783 -0.98751821173913 -0.989188836521739 -0.977666515652174 -0.986769805869565 -0.985742027826087 -0.978919526956522 -0.959803708695652 -0.986214806521739 -0.980650818478261 -0.960824016956522 -0.989709023043478 -0.990889614782609 -0.985542325652174 -0.990905795217391 -0.991850605652174 -0.98671825 -0.953081444130435 -0.958719576521739 -0.953081444130435 -0.958719576521739 -0.984475868043478 -0.986893698913043 -0.961313624130435 -0.956461792608696 -0.989594919565217 -0.990721259130435 -0.98736209 -0.950073754130435 -0.956862864130435 -0.987225959347826 -0.960187379347826 -0.96636502673913 -0.989459107391304 -0.980804228478261 -0.988570804130435 -0.986181069130435 -0.980617427391304 -0.987285656956522 -0.986808501521739 -0.977356188695652 -0.963522659782609 -0.985443882608696 -0.982320673043478 -0.96343268 -0.955575602173913 -0.957092356956522 -0.984124185869565 -0.980972608913043 -0.961385745217391 -0.966489517608696 -0.989632908913043 -0.989247532391304
"SITTING" 3 -0.971010120961538 -0.856617812115385 -0.875110175384615 -0.974103206346154 -0.855595640769231 -0.867943869423077 -0.957324457884615 -0.903923008269231 -0.897736318269231 -0.958283095769231 -0.907230015576923 -0.899955963076923 -0.974467390384615 -0.953631390961538 -0.974661565961538 -0.975387038461539 -0.951475370576923 -0.972962165 -0.965434768461538 -0.944854571346154 -0.926413710384615 -0.970495600192308 -0.949812147692308 -0.928617656538462 -0.972546905961538 -0.978635908653846 -0.973751670576923 -0.973652113269231 -0.980463514038462 -0.976110812115385 -0.8703017 -0.879365905769231 -0.8703017 -0.879365905769231 -0.966550084230769 -0.968744358269231 -0.925518103807692 -0.916029695307692 -0.976772675961538 -0.978335892115385 -0.971605878461538 -0.8496556575 -0.864322464038462 -0.970738717884615 -0.888162478269231 -0.903513670884615 -0.976283534807692 -0.956461756730769 -0.9771595725 -0.969889238846154 -0.957325426346154 -0.975056077115385 -0.968013062884615 -0.939609988461538 -0.930633150769231 -0.960819266730769 -0.953556024230769 -0.932924194423077 -0.874626592115385 -0.887730488846154 -0.966568852884615 -0.963968909038462 -0.925449629 -0.933989044615385 -0.976689802692308 -0.975381035
"SITTING" 4 -0.980309931 -0.89022398108 -0.9322030066 -0.9826360798 -0.89089523612 -0.9296610872 -0.9814052948 -0.93272710386 -0.9509492546 -0.9816041612 -0.93459360438 -0.9516944354 -0.9767421962 -0.9445961056 -0.9790387658 -0.9785156892 -0.9469683304 -0.9779608874 -0.9701317904 -0.9584681204 -0.9279722294 -0.9733478562 -0.9621159554 -0.9361428026 -0.9698997312 -0.984441358 -0.9688048316 -0.9733680686 -0.9866078182 -0.972477099 -0.9144078448 -0.9216980628 -0.9144078448 -0.9216980628 -0.9625491104 -0.9670985358 -0.928898293 -0.9233473158 -0.9758066902 -0.9788274604 -0.9819081892 -0.8894673494 -0.9269993168 -0.9798656784 -0.9083477838 -0.9446975876 -0.9787769122 -0.949293158 -0.9816994482 -0.9732462486 -0.9479747588 -0.9790162692 -0.973333107 -0.954120419 -0.9328683544 -0.967500601 -0.9642728022 -0.930715438 -0.9198157096 -0.9232623892 -0.9615845194 -0.9597871674 -0.9288505544 -0.9348685534 -0.9762617538 -0.9753871156
"SITTING" 5 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.983796381363636 -0.904638734318182 -0.924651502045455 -0.983137541590909 -0.939942979795454 -0.945008999545455 -0.983295439545455 -0.941675120227273 -0.94707059 -0.975204850227273 -0.952786261136364 -0.973436529545455 -0.976622426363636 -0.951362393863636 -0.972618937954545 -0.966225485 -0.950064068181818 -0.940637937045455 -0.9694249975 -0.957211609318182 -0.945783280909091 -0.966037012045455 -0.975433911363636 -0.964878512727273 -0.966946861818182 -0.978004762954545 -0.969339965227273 -0.920939027727273 -0.928247066363636 -0.920939027727273 -0.928247066363636 -0.965757731590909 -0.969582124772727 -0.931414810454545 -0.929121423863636 -0.970392610454546 -0.973620787045455 -0.9825908425 -0.9022915301 -0.92184351 -0.977702165909091 -0.918201106363636 -0.937658638181818 -0.976530547272727 -0.954464442045455 -0.97602233 -0.971191877954545 -0.9551526925 -0.973165810681818 -0.969390369318182 -0.947571471590909 -0.947346476590909 -0.961693590454545 -0.954429592272727 -0.9411216225 -0.925669291136364 -0.928398016590909 -0.966545323409091 -0.962542393409091 -0.934746865454545 -0.935445514545455 -0.970675403409091 -0.968562973636364
"SITTING" 6 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.984156729636364 -0.928565311818182 -0.928520908181818 -0.988872369272727 -0.960875994727273 -0.955475832363636 -0.989208491818182 -0.962525321818182 -0.955856182 -0.969929476363636 -0.945143686181818 -0.958572952545454 -0.972484761090909 -0.947882063636364 -0.961735403272727 -0.957367681818182 -0.944130044727273 -0.939681350909091 -0.964933936727273 -0.952816074181818 -0.949010628545455 -0.943714804727273 -0.961780726363636 -0.958787671272727 -0.952979598363636 -0.967066950909091 -0.965763302181818 -0.931572655636364 -0.941282740363636 -0.931572655636364 -0.941282740363636 -0.948181827818182 -0.956394386181818 -0.921259472727273 -0.920524366909091 -0.950150571818182 -0.957934972 -0.982451284727273 -0.925676956 -0.925768475636364 -0.975962752181818 -0.927636908363636 -0.929192706909091 -0.971488767454545 -0.946880042 -0.961636555090909 -0.964556178 -0.947444626181818 -0.957177775272727 -0.963407046545455 -0.944901470363636 -0.947326797818182 -0.948406290545455 -0.945225997090909 -0.937827380545455 -0.939547202909091 -0.934789328363636 -0.947304700363636 -0.942695625636364 -0.929549141636364 -0.927077101454545 -0.951196693454545 -0.948773568
"SITTING" 7 -0.972668374583333 -0.909454698541667 -0.8565329414375 -0.975661489375 -0.909281616875 -0.846778797291667 -0.957082433333333 -0.945436264583333 -0.868602535416667 -0.959672791875 -0.946652774791667 -0.869997011041667 -0.982158098125 -0.969458676458333 -0.972256472708333 -0.98377442375 -0.970372441666667 -0.971065236666667 -0.941870953333333 -0.944124336458333 -0.937021208541667 -0.949982263958333 -0.948270852291667 -0.9428998425 -0.974369045625 -0.981024680625 -0.980954665416667 -0.978122995208333 -0.983049789583333 -0.983180829583333 -0.881957619770833 -0.889525262802083 -0.881957619770833 -0.889525262802083 -0.970243274166667 -0.9730835975 -0.898063314375 -0.882497023541667 -0.976214430208333 -0.978038986666667 -0.972879966041667 -0.904629195833333 -0.844083052916667 -0.9727493075 -0.927444226875 -0.887612237291667 -0.984026344375 -0.971814980208333 -0.974699194375 -0.979843334375 -0.971897326041667 -0.972758782916667 -0.9427264225 -0.93824472 -0.939826018125 -0.941757260416667 -0.954015609375 -0.943761057083333 -0.88691563825 -0.894997973125 -0.9684948675 -0.966282668958333 -0.895804978125 -0.9118692125 -0.97496593875 -0.974867146041667
"SITTING" 8 -0.979026152391304 -0.927331997021739 -0.939553030217391 -0.980517261304348 -0.923886269565217 -0.936819473478261 -0.966757967173913 -0.937462301369565 -0.935475331521739 -0.967315616521739 -0.939049242545652 -0.937715142173913 -0.985188753695652 -0.980784606086957 -0.985285807173913 -0.987237907391304 -0.980915763478261 -0.98469327673913 -0.984524052826087 -0.97150069673913 -0.959623548478261 -0.984580739565217 -0.974146867391304 -0.961532106956522 -0.993264647391304 -0.98887627673913 -0.985241405434783 -0.994203273913044 -0.991132691521739 -0.987967229565217 -0.929943615630435 -0.934243746586957 -0.929943615630435 -0.934243746586957 -0.980667377391304 -0.983372977826087 -0.953001632173913 -0.946745525869565 -0.986756670869565 -0.98910815173913 -0.978256730652174 -0.923829969347826 -0.933889846521739 -0.980289074347826 -0.945343503043478 -0.951944098478261 -0.986913610652174 -0.983038783478261 -0.986185349347826 -0.983088459782609 -0.982587471304348 -0.984729733913044 -0.985339301521739 -0.96892443326087 -0.962632253913044 -0.984986717826087 -0.975794707826087 -0.963866785 -0.93172124 -0.940881696304348 -0.97932021173913 -0.978596934782609 -0.953251156521739 -0.960290015217391 -0.986147262608696 -0.98569194673913
